,Content ID,Reaction Type,Datetime,Category,Score,Content Type,Sentiment,,,Datetime,Month,countpostbymonth,,Sentiment,,,,,,,,,,,,,,
4408,748ab616-8066-4c61-b6af-d7442545d12a,interested,23-06-2020 16:15,veganism,30,audio,positive,,,23-06-2020,6,2021,,,,,,,,,,,,,,,,
4409,748ab616-8066-4c61-b6af-d7442545d12a,dislike,04-07-2020 15:02,veganism,10,audio,negative,,,04-07-2020,7,2070,,,,,,,,,,,,,,,,
4410,748ab616-8066-4c61-b6af-d7442545d12a,want,27-04-2021 14:19,veganism,70,audio,positive,,,27-04-2021,4,1974,,,,,,,,,,,,,,,,
4411,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,interested,29-08-2020 23:17,science,30,video,positive,,,29-08-2020,8,2114,,,,,,,,,,,,,,,,
4412,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,worried,09-07-2020 19:16,science,12,video,negative,,,09-07-2020,7,2070,,,,,,,,,,,,,,,,
4413,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,intrigued,24-02-2021 19:12,science,45,video,positive,,,24-02-2021,2,1914,,,,,,,,,,,,,,,,
4414,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,scared,14-05-2021 08:52,science,15,video,negative,,,14-05-2021,5,2138,,,,,,,,,,,,,,,,
4415,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,super love,24-08-2020 10:43,science,75,video,positive,,,24-08-2020,8,2114,,,,,,,,,,,,,,,,
4416,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,indifferent,06-07-2020 10:59,science,20,video,neutral,,,06-07-2020,7,2070,,,,,,,,,,,,,,,,
4417,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,adore,27-12-2020 14:13,science,72,video,positive,,,27-12-2020,12,2092,,,,,,,,,,,,,,,,
4418,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,worried,09-03-2021 22:02,science,12,video,negative,,,09-03-2021,3,2012,,,,,,,,,,,,,,,,
4419,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,cherish,27-04-2021 15:06,science,70,video,positive,,,27-04-2021,4,1974,,,,,,,,,,,,,,,,
4420,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,love,29-03-2021 02:44,science,65,video,positive,,,29-03-2021,3,2012,,,,,,,,,,,,,,,,
4421,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,cherish,11-01-2021 20:53,science,70,video,positive,,,11-01-2021,1,2126,,,,,,,,,,,,,,,,
4422,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,heart,23-02-2021 17:42,science,60,video,positive,,,23-02-2021,2,1914,,,,,,,,,,,,,,,,
4423,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,interested,21-11-2020 07:44,science,30,video,positive,,,21-11-2020,11,2034,,,,,,,,,,,,,,,,
4424,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,peeking,24-07-2020 21:24,science,35,video,neutral,,,24-07-2020,7,2070,,,,,,,,,,,,,,,,
4425,734c0b94-6729-44ef-af97-90a3a51a466c,want,06-05-2021 18:34,travel,70,video,positive,,,06-05-2021,5,2138,,,,,,,,,,,,,,,,
4426,734c0b94-6729-44ef-af97-90a3a51a466c,adore,28-01-2021 18:39,travel,72,video,positive,,,28-01-2021,1,2126,,,,,,,,,,,,,,,,
4427,734c0b94-6729-44ef-af97-90a3a51a466c,indifferent,08-08-2020 00:13,travel,20,video,neutral,,,08-08-2020,8,2114,,,,,,,,,,,,,,,,
4428,734c0b94-6729-44ef-af97-90a3a51a466c,worried,30-10-2020 06:05,travel,12,video,negative,,,30-10-2020,10,2056,,,,,,,,,,,,,,,,
4429,734c0b94-6729-44ef-af97-90a3a51a466c,intrigued,26-11-2020 09:49,travel,45,video,positive,,,26-11-2020,11,2034,,,,,,,,,,,,,,,,
4430,734c0b94-6729-44ef-af97-90a3a51a466c,heart,19-07-2020 11:11,travel,60,video,positive,,,19-07-2020,7,2070,,,,,,,,,,,,,,,,
4431,734c0b94-6729-44ef-af97-90a3a51a466c,cherish,17-08-2020 10:25,travel,70,video,positive,,,17-08-2020,8,2114,,,,,,,,,,,,,,,,
4432,734c0b94-6729-44ef-af97-90a3a51a466c,like,29-08-2020 03:20,travel,50,video,positive,,,29-08-2020,8,2114,,,,,,,,,,,,,,,,
4433,734c0b94-6729-44ef-af97-90a3a51a466c,cherish,29-07-2020 15:07,travel,70,video,positive,,,29-07-2020,7,2070,,,,,,,,,,,,,,,,
4434,734c0b94-6729-44ef-af97-90a3a51a466c,heart,16-02-2021 15:56,travel,60,video,positive,,,16-02-2021,2,1914,,,,,,,,,,,,,,,,
4435,734c0b94-6729-44ef-af97-90a3a51a466c,heart,28-07-2020 13:34,travel,60,video,positive,,,28-07-2020,7,2070,,,,,,,,,,,,,,,,
4436,734c0b94-6729-44ef-af97-90a3a51a466c,worried,24-05-2021 18:42,travel,12,video,negative,,,24-05-2021,5,2138,,,,,,,,,,,,,,,,
4437,734c0b94-6729-44ef-af97-90a3a51a466c,cherish,15-01-2021 14:07,travel,70,video,positive,,,15-01-2021,1,2126,,,,,,,,,,,,,,,,
4438,734c0b94-6729-44ef-af97-90a3a51a466c,peeking,19-05-2021 23:03,travel,35,video,neutral,,,19-05-2021,5,2138,,,,,,,,,,,,,,,,
4439,734c0b94-6729-44ef-af97-90a3a51a466c,indifferent,29-04-2021 02:49,travel,20,video,neutral,,,29-04-2021,4,1974,,,,,,,,,,,,,,,,
4440,734c0b94-6729-44ef-af97-90a3a51a466c,interested,13-07-2020 21:45,travel,30,video,positive,,,13-07-2020,7,2070,,,,,,,,,,,,,,,,
4441,734c0b94-6729-44ef-af97-90a3a51a466c,intrigued,28-05-2021 19:56,travel,45,video,positive,,,28-05-2021,5,2138,,,,,,,,,,,,,,,,
4442,734c0b94-6729-44ef-af97-90a3a51a466c,peeking,03-07-2020 07:58,travel,35,video,neutral,,,03-07-2020,7,2070,,,,,,,,,,,,,,,,
4443,734c0b94-6729-44ef-af97-90a3a51a466c,peeking,14-10-2020 13:18,travel,35,video,neutral,,,14-10-2020,10,2056,,,,,,,,,,,,,,,,
4444,734c0b94-6729-44ef-af97-90a3a51a466c,cherish,17-06-2021 09:35,travel,70,video,positive,,,17-06-2021,6,2021,,,,,,,,,,,,,,,,
4445,734c0b94-6729-44ef-af97-90a3a51a466c,heart,21-09-2020 20:16,travel,60,video,positive,,,21-09-2020,9,2022,,,,,,,,,,,,,,,,
4446,734c0b94-6729-44ef-af97-90a3a51a466c,scared,20-04-2021 17:01,travel,15,video,negative,,,20-04-2021,4,1974,,,,,,,,,,,,,,,,
4447,734c0b94-6729-44ef-af97-90a3a51a466c,hate,17-06-2021 22:36,travel,5,video,negative,,,17-06-2021,6,2021,,,,,,,,,,,,,,,,
4448,734c0b94-6729-44ef-af97-90a3a51a466c,cherish,18-01-2021 21:53,travel,70,video,positive,,,18-01-2021,1,2126,,,,,,,,,,,,,,,,
4449,734c0b94-6729-44ef-af97-90a3a51a466c,interested,07-09-2020 11:00,travel,30,video,positive,,,07-09-2020,9,2022,,,,,,,,,,,,,,,,
4450,734c0b94-6729-44ef-af97-90a3a51a466c,interested,25-03-2021 11:20,travel,30,video,positive,,,25-03-2021,3,2012,,,,,,,,,,,,,,,,
4451,43da458b-66fe-4723-996c-57dcfad67edf,hate,14-06-2021 22:38,food,5,GIF,negative,,,14-06-2021,6,2021,,,,,,,,,,,,,,,,
4452,43da458b-66fe-4723-996c-57dcfad67edf,interested,09-09-2020 08:11,food,30,GIF,positive,,,09-09-2020,9,2022,,,,,,,,,,,,,,,,
4453,43da458b-66fe-4723-996c-57dcfad67edf,heart,18-02-2021 00:35,food,60,GIF,positive,,,18-02-2021,2,1914,,,,,,,,,,,,,,,,
4454,43da458b-66fe-4723-996c-57dcfad67edf,indifferent,26-09-2020 22:27,food,20,GIF,neutral,,,26-09-2020,9,2022,,,,,,,,,,,,,,,,
4455,43da458b-66fe-4723-996c-57dcfad67edf,heart,13-05-2021 07:00,food,60,GIF,positive,,,13-05-2021,5,2138,,,,,,,,,,,,,,,,
4456,43da458b-66fe-4723-996c-57dcfad67edf,dislike,10-05-2021 07:14,food,10,GIF,negative,,,10-05-2021,5,2138,,,,,,,,,,,,,,,,
4457,43da458b-66fe-4723-996c-57dcfad67edf,intrigued,25-05-2021 09:38,food,45,GIF,positive,,,25-05-2021,5,2138,,,,,,,,,,,,,,,,
4458,43da458b-66fe-4723-996c-57dcfad67edf,love,18-04-2021 22:40,food,65,GIF,positive,,,18-04-2021,4,1974,,,,,,,,,,,,,,,,
4459,43da458b-66fe-4723-996c-57dcfad67edf,like,08-03-2021 17:47,food,50,GIF,positive,,,08-03-2021,3,2012,,,,,,,,,,,,,,,,
4460,43da458b-66fe-4723-996c-57dcfad67edf,peeking,16-12-2020 13:10,food,35,GIF,neutral,,,16-12-2020,12,2092,,,,,,,,,,,,,,,,
4461,43da458b-66fe-4723-996c-57dcfad67edf,intrigued,01-04-2021 03:41,food,45,GIF,positive,,,01-04-2021,4,1974,,,,,,,,,,,,,,,,
4462,43da458b-66fe-4723-996c-57dcfad67edf,hate,27-12-2020 00:26,food,5,GIF,negative,,,27-12-2020,12,2092,,,,,,,,,,,,,,,,
4463,43da458b-66fe-4723-996c-57dcfad67edf,peeking,17-03-2021 00:34,food,35,GIF,neutral,,,17-03-2021,3,2012,,,,,,,,,,,,,,,,
4464,43da458b-66fe-4723-996c-57dcfad67edf,love,26-09-2020 19:01,food,65,GIF,positive,,,26-09-2020,9,2022,,,,,,,,,,,,,,,,
4465,43da458b-66fe-4723-996c-57dcfad67edf,indifferent,19-03-2021 22:03,food,20,GIF,neutral,,,19-03-2021,3,2012,,,,,,,,,,,,,,,,
4466,43da458b-66fe-4723-996c-57dcfad67edf,interested,06-02-2021 22:54,food,30,GIF,positive,,,06-02-2021,2,1914,,,,,,,,,,,,,,,,
4467,43da458b-66fe-4723-996c-57dcfad67edf,disgust,15-06-2021 06:17,food,0,GIF,negative,,,15-06-2021,6,2021,,,,,,,,,,,,,,,,
4468,43da458b-66fe-4723-996c-57dcfad67edf,disgust,05-04-2021 15:06,food,0,GIF,negative,,,05-04-2021,4,1974,,,,,,,,,,,,,,,,
4469,43da458b-66fe-4723-996c-57dcfad67edf,adore,10-09-2020 09:06,food,72,GIF,positive,,,10-09-2020,9,2022,,,,,,,,,,,,,,,,
4470,43da458b-66fe-4723-996c-57dcfad67edf,heart,17-12-2020 02:50,food,60,GIF,positive,,,17-12-2020,12,2092,,,,,,,,,,,,,,,,
4471,43da458b-66fe-4723-996c-57dcfad67edf,like,09-03-2021 23:49,food,50,GIF,positive,,,09-03-2021,3,2012,,,,,,,,,,,,,,,,
4472,43da458b-66fe-4723-996c-57dcfad67edf,want,08-04-2021 17:16,food,70,GIF,positive,,,08-04-2021,4,1974,,,,,,,,,,,,,,,,
4473,43da458b-66fe-4723-996c-57dcfad67edf,interested,02-06-2021 07:43,food,30,GIF,positive,,,02-06-2021,6,2021,,,,,,,,,,,,,,,,
4474,43da458b-66fe-4723-996c-57dcfad67edf,want,22-04-2021 00:35,food,70,GIF,positive,,,22-04-2021,4,1974,,,,,,,,,,,,,,,,
4475,43da458b-66fe-4723-996c-57dcfad67edf,worried,21-05-2021 08:31,food,12,GIF,negative,,,21-05-2021,5,2138,,,,,,,,,,,,,,,,
4476,43da458b-66fe-4723-996c-57dcfad67edf,super love,16-11-2020 23:28,food,75,GIF,positive,,,16-11-2020,11,2034,,,,,,,,,,,,,,,,
4477,43da458b-66fe-4723-996c-57dcfad67edf,want,15-09-2020 19:11,food,70,GIF,positive,,,15-09-2020,9,2022,,,,,,,,,,,,,,,,
4478,43da458b-66fe-4723-996c-57dcfad67edf,heart,12-02-2021 05:52,food,60,GIF,positive,,,12-02-2021,2,1914,,,,,,,,,,,,,,,,
4479,43da458b-66fe-4723-996c-57dcfad67edf,want,05-02-2021 13:27,food,70,GIF,positive,,,05-02-2021,2,1914,,,,,,,,,,,,,,,,
4480,43da458b-66fe-4723-996c-57dcfad67edf,peeking,03-12-2020 14:34,food,35,GIF,neutral,,,03-12-2020,12,2092,,,,,,,,,,,,,,,,
4481,43da458b-66fe-4723-996c-57dcfad67edf,love,29-06-2020 13:29,food,65,GIF,positive,,,29-06-2020,6,2021,,,,,,,,,,,,,,,,
4482,43da458b-66fe-4723-996c-57dcfad67edf,love,04-06-2021 13:31,food,65,GIF,positive,,,04-06-2021,6,2021,,,,,,,,,,,,,,,,
4483,43da458b-66fe-4723-996c-57dcfad67edf,peeking,10-11-2020 10:35,food,35,GIF,neutral,,,10-11-2020,11,2034,,,,,,,,,,,,,,,,
4484,43da458b-66fe-4723-996c-57dcfad67edf,hate,30-04-2021 22:42,food,5,GIF,negative,,,30-04-2021,4,1974,,,,,,,,,,,,,,,,
4485,43da458b-66fe-4723-996c-57dcfad67edf,disgust,24-11-2020 06:34,food,0,GIF,negative,,,24-11-2020,11,2034,,,,,,,,,,,,,,,,
4486,43da458b-66fe-4723-996c-57dcfad67edf,heart,15-09-2020 08:12,food,60,GIF,positive,,,15-09-2020,9,2022,,,,,,,,,,,,,,,,
4487,43da458b-66fe-4723-996c-57dcfad67edf,want,28-09-2020 09:42,food,70,GIF,positive,,,28-09-2020,9,2022,,,,,,,,,,,,,,,,
4488,43da458b-66fe-4723-996c-57dcfad67edf,indifferent,18-08-2020 00:47,food,20,GIF,neutral,,,18-08-2020,8,2114,,,,,,,,,,,,,,,,
4489,43da458b-66fe-4723-996c-57dcfad67edf,super love,04-07-2020 11:42,food,75,GIF,positive,,,04-07-2020,7,2070,,,,,,,,,,,,,,,,
4490,43da458b-66fe-4723-996c-57dcfad67edf,like,17-12-2020 08:11,food,50,GIF,positive,,,17-12-2020,12,2092,,,,,,,,,,,,,,,,
4491,43da458b-66fe-4723-996c-57dcfad67edf,scared,14-07-2020 21:00,food,15,GIF,negative,,,14-07-2020,7,2070,,,,,,,,,,,,,,,,
4492,43da458b-66fe-4723-996c-57dcfad67edf,hate,26-04-2021 20:22,food,5,GIF,negative,,,26-04-2021,4,1974,,,,,,,,,,,,,,,,
4493,43da458b-66fe-4723-996c-57dcfad67edf,adore,15-10-2020 10:49,food,72,GIF,positive,,,15-10-2020,10,2056,,,,,,,,,,,,,,,,
4494,43da458b-66fe-4723-996c-57dcfad67edf,peeking,21-01-2021 16:33,food,35,GIF,neutral,,,21-01-2021,1,2126,,,,,,,,,,,,,,,,
4495,43da458b-66fe-4723-996c-57dcfad67edf,dislike,04-01-2021 04:27,food,10,GIF,negative,,,04-01-2021,1,2126,,,,,,,,,,,,,,,,
4496,43da458b-66fe-4723-996c-57dcfad67edf,dislike,10-03-2021 04:44,food,10,GIF,negative,,,10-03-2021,3,2012,,,,,,,,,,,,,,,,
4497,43da458b-66fe-4723-996c-57dcfad67edf,interested,14-04-2021 03:42,food,30,GIF,positive,,,14-04-2021,4,1974,,,,,,,,,,,,,,,,
4498,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,like,19-12-2020 16:21,fitness,50,GIF,positive,,,19-12-2020,12,2092,,,,,,,,,,,,,,,,
4499,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,heart,10-12-2020 10:31,fitness,60,GIF,positive,,,10-12-2020,12,2092,,,,,,,,,,,,,,,,
4500,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,super love,12-09-2020 21:58,fitness,75,GIF,positive,,,12-09-2020,9,2022,,,,,,,,,,,,,,,,
4501,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,love,25-11-2020 13:19,fitness,65,GIF,positive,,,25-11-2020,11,2034,,,,,,,,,,,,,,,,
4502,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,like,03-06-2021 01:00,fitness,50,GIF,positive,,,03-06-2021,6,2021,,,,,,,,,,,,,,,,
4503,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,dislike,15-06-2021 20:32,fitness,10,GIF,negative,,,15-06-2021,6,2021,,,,,,,,,,,,,,,,
4504,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,adore,10-09-2020 11:51,fitness,72,GIF,positive,,,10-09-2020,9,2022,,,,,,,,,,,,,,,,
4505,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,disgust,16-02-2021 19:42,fitness,0,GIF,negative,,,16-02-2021,2,1914,,,,,,,,,,,,,,,,
4506,7dc268e5-b50d-4280-82aa-e08af75a8a0a,worried,30-03-2021 20:03,science,12,photo,negative,,,30-03-2021,3,2012,,,,,,,,,,,,,,,,
4507,7dc268e5-b50d-4280-82aa-e08af75a8a0a,super love,08-06-2021 10:40,science,75,photo,positive,,,08-06-2021,6,2021,,,,,,,,,,,,,,,,
4508,7dc268e5-b50d-4280-82aa-e08af75a8a0a,worried,16-02-2021 23:17,science,12,photo,negative,,,16-02-2021,2,1914,,,,,,,,,,,,,,,,
4509,7dc268e5-b50d-4280-82aa-e08af75a8a0a,peeking,18-12-2020 16:08,science,35,photo,neutral,,,18-12-2020,12,2092,,,,,,,,,,,,,,,,
4510,7dc268e5-b50d-4280-82aa-e08af75a8a0a,heart,19-01-2021 15:34,science,60,photo,positive,,,19-01-2021,1,2126,,,,,,,,,,,,,,,,
4511,7dc268e5-b50d-4280-82aa-e08af75a8a0a,dislike,28-06-2020 21:40,science,10,photo,negative,,,28-06-2020,6,2021,,,,,,,,,,,,,,,,
4512,7dc268e5-b50d-4280-82aa-e08af75a8a0a,worried,06-01-2021 01:41,science,12,photo,negative,,,06-01-2021,1,2126,,,,,,,,,,,,,,,,
4513,7dc268e5-b50d-4280-82aa-e08af75a8a0a,indifferent,18-09-2020 12:29,science,20,photo,neutral,,,18-09-2020,9,2022,,,,,,,,,,,,,,,,
4514,7dc268e5-b50d-4280-82aa-e08af75a8a0a,disgust,23-12-2020 14:58,science,0,photo,negative,,,23-12-2020,12,2092,,,,,,,,,,,,,,,,
4515,7dc268e5-b50d-4280-82aa-e08af75a8a0a,love,12-02-2021 08:24,science,65,photo,positive,,,12-02-2021,2,1914,,,,,,,,,,,,,,,,
4516,7dc268e5-b50d-4280-82aa-e08af75a8a0a,disgust,18-09-2020 13:44,science,0,photo,negative,,,18-09-2020,9,2022,,,,,,,,,,,,,,,,
4517,7dc268e5-b50d-4280-82aa-e08af75a8a0a,cherish,29-03-2021 18:39,science,70,photo,positive,,,29-03-2021,3,2012,,,,,,,,,,,,,,,,
4518,7dc268e5-b50d-4280-82aa-e08af75a8a0a,adore,15-10-2020 13:38,science,72,photo,positive,,,15-10-2020,10,2056,,,,,,,,,,,,,,,,
4519,7dc268e5-b50d-4280-82aa-e08af75a8a0a,want,05-01-2021 10:06,science,70,photo,positive,,,05-01-2021,1,2126,,,,,,,,,,,,,,,,
4520,7dc268e5-b50d-4280-82aa-e08af75a8a0a,super love,12-08-2020 08:55,science,75,photo,positive,,,12-08-2020,8,2114,,,,,,,,,,,,,,,,
4521,7dc268e5-b50d-4280-82aa-e08af75a8a0a,adore,20-12-2020 11:03,science,72,photo,positive,,,20-12-2020,12,2092,,,,,,,,,,,,,,,,
4522,7dc268e5-b50d-4280-82aa-e08af75a8a0a,want,15-06-2021 20:00,science,70,photo,positive,,,15-06-2021,6,2021,,,,,,,,,,,,,,,,
4523,7dc268e5-b50d-4280-82aa-e08af75a8a0a,love,17-09-2020 05:00,science,65,photo,positive,,,17-09-2020,9,2022,,,,,,,,,,,,,,,,
4524,7dc268e5-b50d-4280-82aa-e08af75a8a0a,dislike,15-03-2021 10:24,science,10,photo,negative,,,15-03-2021,3,2012,,,,,,,,,,,,,,,,
4525,7dc268e5-b50d-4280-82aa-e08af75a8a0a,peeking,03-11-2020 09:45,science,35,photo,neutral,,,03-11-2020,11,2034,,,,,,,,,,,,,,,,
4526,7dc268e5-b50d-4280-82aa-e08af75a8a0a,intrigued,02-07-2020 16:27,science,45,photo,positive,,,02-07-2020,7,2070,,,,,,,,,,,,,,,,
4527,7dc268e5-b50d-4280-82aa-e08af75a8a0a,interested,04-10-2020 14:41,science,30,photo,positive,,,04-10-2020,10,2056,,,,,,,,,,,,,,,,
4528,d0e55134-c60e-4a05-999c-d7697b4901f0,cherish,22-02-2021 02:04,cooking,70,GIF,positive,,,22-02-2021,2,1914,,,,,,,,,,,,,,,,
4529,d0e55134-c60e-4a05-999c-d7697b4901f0,cherish,26-03-2021 22:54,cooking,70,GIF,positive,,,26-03-2021,3,2012,,,,,,,,,,,,,,,,
4530,d0e55134-c60e-4a05-999c-d7697b4901f0,indifferent,16-07-2020 23:10,cooking,20,GIF,neutral,,,16-07-2020,7,2070,,,,,,,,,,,,,,,,
4531,d0e55134-c60e-4a05-999c-d7697b4901f0,super love,21-10-2020 16:44,cooking,75,GIF,positive,,,21-10-2020,10,2056,,,,,,,,,,,,,,,,
4532,d0e55134-c60e-4a05-999c-d7697b4901f0,adore,10-06-2021 08:43,cooking,72,GIF,positive,,,10-06-2021,6,2021,,,,,,,,,,,,,,,,
4533,d0e55134-c60e-4a05-999c-d7697b4901f0,heart,13-11-2020 09:50,cooking,60,GIF,positive,,,13-11-2020,11,2034,,,,,,,,,,,,,,,,
4534,d0e55134-c60e-4a05-999c-d7697b4901f0,like,04-08-2020 22:21,cooking,50,GIF,positive,,,04-08-2020,8,2114,,,,,,,,,,,,,,,,
4535,d0e55134-c60e-4a05-999c-d7697b4901f0,adore,11-01-2021 05:33,cooking,72,GIF,positive,,,11-01-2021,1,2126,,,,,,,,,,,,,,,,
4536,d0e55134-c60e-4a05-999c-d7697b4901f0,love,12-08-2020 14:33,cooking,65,GIF,positive,,,12-08-2020,8,2114,,,,,,,,,,,,,,,,
4537,d0e55134-c60e-4a05-999c-d7697b4901f0,like,28-03-2021 19:53,cooking,50,GIF,positive,,,28-03-2021,3,2012,,,,,,,,,,,,,,,,
4538,d0e55134-c60e-4a05-999c-d7697b4901f0,peeking,03-08-2020 21:05,cooking,35,GIF,neutral,,,03-08-2020,8,2114,,,,,,,,,,,,,,,,
4539,d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,16-02-2021 12:01,cooking,45,GIF,positive,,,16-02-2021,2,1914,,,,,,,,,,,,,,,,
4540,d0e55134-c60e-4a05-999c-d7697b4901f0,adore,04-10-2020 06:38,cooking,72,GIF,positive,,,04-10-2020,10,2056,,,,,,,,,,,,,,,,
4541,d0e55134-c60e-4a05-999c-d7697b4901f0,scared,04-12-2020 17:40,cooking,15,GIF,negative,,,04-12-2020,12,2092,,,,,,,,,,,,,,,,
4542,d0e55134-c60e-4a05-999c-d7697b4901f0,interested,27-06-2020 00:12,cooking,30,GIF,positive,,,27-06-2020,6,2021,,,,,,,,,,,,,,,,
4543,d0e55134-c60e-4a05-999c-d7697b4901f0,want,18-12-2020 05:22,cooking,70,GIF,positive,,,18-12-2020,12,2092,,,,,,,,,,,,,,,,
4544,d0e55134-c60e-4a05-999c-d7697b4901f0,dislike,20-05-2021 04:47,cooking,10,GIF,negative,,,20-05-2021,5,2138,,,,,,,,,,,,,,,,
4545,d0e55134-c60e-4a05-999c-d7697b4901f0,super love,19-05-2021 14:45,cooking,75,GIF,positive,,,19-05-2021,5,2138,,,,,,,,,,,,,,,,
4546,d0e55134-c60e-4a05-999c-d7697b4901f0,cherish,28-10-2020 01:00,cooking,70,GIF,positive,,,28-10-2020,10,2056,,,,,,,,,,,,,,,,
4547,d0e55134-c60e-4a05-999c-d7697b4901f0,dislike,02-09-2020 20:04,cooking,10,GIF,negative,,,02-09-2020,9,2022,,,,,,,,,,,,,,,,
4548,d0e55134-c60e-4a05-999c-d7697b4901f0,super love,13-02-2021 01:11,cooking,75,GIF,positive,,,13-02-2021,2,1914,,,,,,,,,,,,,,,,
4549,d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,08-11-2020 07:54,cooking,45,GIF,positive,,,08-11-2020,11,2034,,,,,,,,,,,,,,,,
4550,d0e55134-c60e-4a05-999c-d7697b4901f0,interested,24-03-2021 09:11,cooking,30,GIF,positive,,,24-03-2021,3,2012,,,,,,,,,,,,,,,,
4551,d0e55134-c60e-4a05-999c-d7697b4901f0,hate,06-01-2021 03:51,cooking,5,GIF,negative,,,06-01-2021,1,2126,,,,,,,,,,,,,,,,
4552,d0e55134-c60e-4a05-999c-d7697b4901f0,heart,18-07-2020 06:46,cooking,60,GIF,positive,,,18-07-2020,7,2070,,,,,,,,,,,,,,,,
4553,d0e55134-c60e-4a05-999c-d7697b4901f0,interested,08-09-2020 22:31,cooking,30,GIF,positive,,,08-09-2020,9,2022,,,,,,,,,,,,,,,,
4554,d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,26-02-2021 14:34,cooking,45,GIF,positive,,,26-02-2021,2,1914,,,,,,,,,,,,,,,,
4555,ebdf5d36-9ecc-44d7-b641-d33805709452,peeking,28-07-2020 01:03,cooking,35,audio,neutral,,,28-07-2020,7,2070,,,,,,,,,,,,,,,,
4556,ebdf5d36-9ecc-44d7-b641-d33805709452,hate,20-08-2020 01:54,cooking,5,audio,negative,,,20-08-2020,8,2114,,,,,,,,,,,,,,,,
4557,ebdf5d36-9ecc-44d7-b641-d33805709452,cherish,12-07-2020 19:05,cooking,70,audio,positive,,,12-07-2020,7,2070,,,,,,,,,,,,,,,,
4558,ebdf5d36-9ecc-44d7-b641-d33805709452,cherish,09-07-2020 10:43,cooking,70,audio,positive,,,09-07-2020,7,2070,,,,,,,,,,,,,,,,
4559,ebdf5d36-9ecc-44d7-b641-d33805709452,want,19-07-2020 02:09,cooking,70,audio,positive,,,19-07-2020,7,2070,,,,,,,,,,,,,,,,
4560,ebdf5d36-9ecc-44d7-b641-d33805709452,interested,05-10-2020 08:19,cooking,30,audio,positive,,,05-10-2020,10,2056,,,,,,,,,,,,,,,,
4561,ebdf5d36-9ecc-44d7-b641-d33805709452,want,16-04-2021 05:24,cooking,70,audio,positive,,,16-04-2021,4,1974,,,,,,,,,,,,,,,,
4562,ebdf5d36-9ecc-44d7-b641-d33805709452,peeking,13-11-2020 17:16,cooking,35,audio,neutral,,,13-11-2020,11,2034,,,,,,,,,,,,,,,,
4563,ebdf5d36-9ecc-44d7-b641-d33805709452,hate,05-08-2020 23:28,cooking,5,audio,negative,,,05-08-2020,8,2114,,,,,,,,,,,,,,,,
4564,ebdf5d36-9ecc-44d7-b641-d33805709452,interested,03-08-2020 19:03,cooking,30,audio,positive,,,03-08-2020,8,2114,,,,,,,,,,,,,,,,
4565,ebdf5d36-9ecc-44d7-b641-d33805709452,scared,18-05-2021 10:00,cooking,15,audio,negative,,,18-05-2021,5,2138,,,,,,,,,,,,,,,,
4566,ebdf5d36-9ecc-44d7-b641-d33805709452,like,19-12-2020 21:06,cooking,50,audio,positive,,,19-12-2020,12,2092,,,,,,,,,,,,,,,,
4567,ebdf5d36-9ecc-44d7-b641-d33805709452,scared,23-03-2021 04:54,cooking,15,audio,negative,,,23-03-2021,3,2012,,,,,,,,,,,,,,,,
4568,ebdf5d36-9ecc-44d7-b641-d33805709452,super love,11-06-2021 23:26,cooking,75,audio,positive,,,11-06-2021,6,2021,,,,,,,,,,,,,,,,
4569,ebdf5d36-9ecc-44d7-b641-d33805709452,heart,14-09-2020 10:03,cooking,60,audio,positive,,,14-09-2020,9,2022,,,,,,,,,,,,,,,,
4570,ebdf5d36-9ecc-44d7-b641-d33805709452,super love,03-05-2021 17:38,cooking,75,audio,positive,,,03-05-2021,5,2138,,,,,,,,,,,,,,,,
4571,ebdf5d36-9ecc-44d7-b641-d33805709452,disgust,24-12-2020 19:41,cooking,0,audio,negative,,,24-12-2020,12,2092,,,,,,,,,,,,,,,,
